player_id,operator_name,product,tracking_id,card_id,registration_date,ftd_date,commission_per_ftd,commission_earned,currency,tracking_id_date,tracking_id_card_id,tracking_id_campaign_id,fx_to_gbp,commission_earned_gbp,commission_per_ftd_gbp
PLY0001815,RoyalPlex,Casino,250211402002,402,2025-02-11,,150,0,EUR,250211,402,002,0.86,0.0,129.0
PLY0001816,RoyalPlex,Casino,250211402002,402,2025-02-11,,150,0,EUR,250211,402,002,0.86,0.0,129.0
PLY0001817,RoyalPlex,Casino,250211402002,402,2025-02-11,,150,0,EUR,250211,402,002,0.86,0.0,129.0
PLY0001813,RoyalPlex,Casino,250211401001,401,2025-02-11,2025-02-13,150,150,EUR,250211,401,001,0.86,129.0,129.0
PLY0001814,RoyalPlex,Casino,250211401001,401,2025-02-11,2025-02-27,150,150,EUR,250211,401,001,0.86,129.0,129.0
PLY0001812,RoyalPlex,Casino,250211401001,401,2025-02-11,2025-02-25,150,150,EUR,250211,401,001,0.86,129.0,129.0
PLY0001810,RoyalPlex,Casino,250211401001,401,2025-02-11,2025-03-01,150,150,EUR,250211,401,001,0.86,129.0,129.0
PLY0001811,RoyalPlex,Casino,250211401001,401,2025-02-11,,150,0,EUR,250211,401,001,0.86,0.0,129.0
PLY0001809,StarStake,,250210603003,603,2025-02-10,2025-02-14,300,300,USD,250210,603,003,0.79,237.0,237.0
PLY0001808,StarStake,,250210603003,603,2025-02-10,2025-02-27,300,300,USD,250210,603,003,0.79,237.0,237.0
PLY0001806,StarStake,,250210603003,603,2025-02-10,,300,0,USD,250210,603,003,0.79,0.0,237.0
PLY0001807,StarStake,,250210603003,603,2025-02-10,,300,0,USD,250210,603,003,0.79,0.0,237.0
PLY0001804,StarStake,,250210602002,602,2025-02-10,,300,0,USD,250210,602,002,0.79,0.0,237.0
PLY0001805,StarStake,,250210602002,602,2025-02-10,,300,0,USD,250210,602,002,0.79,0.0,237.0
PLY0001803,StarStake,,250210602002,602,2025-02-10,,300,0,USD,250210,602,002,0.79,0.0,237.0
PLY0001801,StarStake,,250210601001,601,2025-02-10,,300,0,USD,250210,601,001,0.79,0.0,237.0
PLY0001802,StarStake,,250210601001,601,2025-02-10,,300,0,USD,250210,601,001,0.79,0.0,237.0
PLY0001800,StarStake,,250210601001,601,2025-02-10,,300,0,USD,250210,601,001,0.79,0.0,237.0
PLY0001794,BlazeWin,,250210503003,503,2025-02-10,,190,0,EUR,250210,503,003,0.86,0.0,163.4
PLY0001796,BlazeWin,,250210503003,503,2025-02-10,2025-02-18,190,190,EUR,250210,503,003,0.86,163.4,163.4
PLY0001799,BlazeWin,,250210503003,503,2025-02-10,2025-03-02,190,190,EUR,250210,503,003,0.86,163.4,163.4
PLY0001798,BlazeWin,,250210503003,503,2025-02-10,2025-02-27,190,190,EUR,250210,503,003,0.86,163.4,163.4
PLY0001795,BlazeWin,,250210503003,503,2025-02-10,2025-03-01,190,190,EUR,250210,503,003,0.86,163.4,163.4
PLY0001797,BlazeWin,,250210503003,503,2025-02-10,,190,0,EUR,250210,503,003,0.86,0.0,163.4
PLY0001789,BlazeWin,,250210502002,502,2025-02-10,,190,0,EUR,250210,502,002,0.86,0.0,163.4
PLY0001790,BlazeWin,,250210502002,502,2025-02-10,2025-02-20,190,190,EUR,250210,502,002,0.86,163.4,163.4
PLY0001792,BlazeWin,,250210502002,502,2025-02-10,2025-02-21,190,190,EUR,250210,502,002,0.86,163.4,163.4
PLY0001791,BlazeWin,,250210502002,502,2025-02-10,,190,0,EUR,250210,502,002,0.86,0.0,163.4
PLY0001793,BlazeWin,,250210502002,502,2025-02-10,,190,0,EUR,250210,502,002,0.86,0.0,163.4
PLY0001785,BlazeWin,,250210501001,501,2025-02-10,2025-02-17,190,190,EUR,250210,501,001,0.86,163.4,163.4
PLY0001787,BlazeWin,,250210501001,501,2025-02-10,,190,0,EUR,250210,501,001,0.86,0.0,163.4
PLY0001786,BlazeWin,,250210501001,501,2025-02-10,,190,0,EUR,250210,501,001,0.86,0.0,163.4
PLY0001788,BlazeWin,,250210501001,501,2025-02-10,,190,0,EUR,250210,501,001,0.86,0.0,163.4
PLY0001780,RoyalPlex,Sportsbook,250210411003,411,2025-02-10,,225,0,EUR,250210,411,003,0.86,0.0,193.5
PLY0001784,RoyalPlex,Sportsbook,250210411003,411,2025-02-10,,225,0,EUR,250210,411,003,0.86,0.0,193.5
PLY0001781,RoyalPlex,Sportsbook,250210411003,411,2025-02-10,2025-02-28,225,225,EUR,250210,411,003,0.86,193.5,193.5
PLY0001783,RoyalPlex,Sportsbook,250210411003,411,2025-02-10,2025-02-20,225,225,EUR,250210,411,003,0.86,193.5,193.5
PLY0001782,RoyalPlex,Sportsbook,250210411003,411,2025-02-10,2025-02-28,225,225,EUR,250210,411,003,0.86,193.5,193.5
PLY0001779,RoyalPlex,Casino,250210402002,402,2025-02-10,2025-02-24,150,150,EUR,250210,402,002,0.86,129.0,129.0
PLY0001778,RoyalPlex,Casino,250210402002,402,2025-02-10,,150,0,EUR,250210,402,002,0.86,0.0,129.0
PLY0001777,RoyalPlex,Casino,250210402002,402,2025-02-10,2025-02-12,150,150,EUR,250210,402,002,0.86,129.0,129.0
PLY0001776,RoyalPlex,Casino,250210401001,401,2025-02-10,,150,0,EUR,250210,401,001,0.86,0.0,129.0
PLY0001770,RoyalPlex,Casino,250210401001,401,2025-02-10,2025-02-27,150,150,EUR,250210,401,001,0.86,129.0,129.0
PLY0001771,RoyalPlex,Casino,250210401001,401,2025-02-10,2025-03-03,150,150,EUR,250210,401,001,0.86,129.0,129.0
PLY0001772,RoyalPlex,Casino,250210401001,401,2025-02-10,2025-02-13,150,150,EUR,250210,401,001,0.86,129.0,129.0
PLY0001773,RoyalPlex,Casino,250210401001,401,2025-02-10,2025-02-28,150,150,EUR,250210,401,001,0.86,129.0,129.0
PLY0001775,RoyalPlex,Casino,250210401001,401,2025-02-10,2025-03-03,150,150,EUR,250210,401,001,0.86,129.0,129.0
PLY0001774,RoyalPlex,Casino,250210401001,401,2025-02-10,2025-02-20,150,150,EUR,250210,401,001,0.86,129.0,129.0
PLY0001766,StarStake,,250209603003,603,2025-02-09,2025-03-02,300,300,USD,250209,603,003,0.79,237.0,237.0
PLY0001768,StarStake,,250209603003,603,2025-02-09,,300,0,USD,250209,603,003,0.79,0.0,237.0
PLY0001767,StarStake,,250209603003,603,2025-02-09,,300,0,USD,250209,603,003,0.79,0.0,237.0
PLY0001769,StarStake,,250209603003,603,2025-02-09,,300,0,USD,250209,603,003,0.79,0.0,237.0
PLY0001765,StarStake,,250209602002,602,2025-02-09,2025-02-17,300,300,USD,250209,602,002,0.79,237.0,237.0
PLY0001761,StarStake,,250209602002,602,2025-02-09,2025-02-20,300,300,USD,250209,602,002,0.79,237.0,237.0
PLY0001764,StarStake,,250209602002,602,2025-02-09,2025-02-14,300,300,USD,250209,602,002,0.79,237.0,237.0
PLY0001763,StarStake,,250209602002,602,2025-02-09,,300,0,USD,250209,602,002,0.79,0.0,237.0
PLY0001762,StarStake,,250209602002,602,2025-02-09,2025-03-01,300,300,USD,250209,602,002,0.79,237.0,237.0
PLY0001759,StarStake,,250209602002,602,2025-02-09,,300,0,USD,250209,602,002,0.79,0.0,237.0
PLY0001760,StarStake,,250209602002,602,2025-02-09,2025-02-11,300,300,USD,250209,602,002,0.79,237.0,237.0
PLY0001757,StarStake,,250209601001,601,2025-02-09,,300,0,USD,250209,601,001,0.79,0.0,237.0
PLY0001756,StarStake,,250209601001,601,2025-02-09,,300,0,USD,250209,601,001,0.79,0.0,237.0
PLY0001758,StarStake,,250209601001,601,2025-02-09,2025-02-09,300,300,USD,250209,601,001,0.79,237.0,237.0
PLY0001750,BlazeWin,,250209503003,503,2025-02-09,2025-03-02,190,190,EUR,250209,503,003,0.86,163.4,163.4
PLY0001755,BlazeWin,,250209503003,503,2025-02-09,,190,0,EUR,250209,503,003,0.86,0.0,163.4
PLY0001753,BlazeWin,,250209503003,503,2025-02-09,,190,0,EUR,250209,503,003,0.86,0.0,163.4
PLY0001749,BlazeWin,,250209503003,503,2025-02-09,2025-03-01,190,190,EUR,250209,503,003,0.86,163.4,163.4
PLY0001751,BlazeWin,,250209503003,503,2025-02-09,,190,0,EUR,250209,503,003,0.86,0.0,163.4
PLY0001754,BlazeWin,,250209503003,503,2025-02-09,,190,0,EUR,250209,503,003,0.86,0.0,163.4
PLY0001752,BlazeWin,,250209503003,503,2025-02-09,,190,0,EUR,250209,503,003,0.86,0.0,163.4
PLY0001748,BlazeWin,,250209502002,502,2025-02-09,,190,0,EUR,250209,502,002,0.86,0.0,163.4
PLY0001747,BlazeWin,,250209502002,502,2025-02-09,2025-02-21,190,190,EUR,250209,502,002,0.86,163.4,163.4
PLY0001746,BlazeWin,,250209502002,502,2025-02-09,2025-02-26,190,190,EUR,250209,502,002,0.86,163.4,163.4
PLY0001741,BlazeWin,,250209501001,501,2025-02-09,2025-02-25,190,190,EUR,250209,501,001,0.86,163.4,163.4
PLY0001745,BlazeWin,,250209501001,501,2025-02-09,2025-03-02,190,190,EUR,250209,501,001,0.86,163.4,163.4
PLY0001740,BlazeWin,,250209501001,501,2025-02-09,2025-02-11,190,190,EUR,250209,501,001,0.86,163.4,163.4
PLY0001742,BlazeWin,,250209501001,501,2025-02-09,2025-03-02,190,190,EUR,250209,501,001,0.86,163.4,163.4
PLY0001739,BlazeWin,,250209501001,501,2025-02-09,2025-02-27,190,190,EUR,250209,501,001,0.86,163.4,163.4
PLY0001744,BlazeWin,,250209501001,501,2025-02-09,2025-02-23,190,190,EUR,250209,501,001,0.86,163.4,163.4
PLY0001743,BlazeWin,,250209501001,501,2025-02-09,2025-02-11,190,190,EUR,250209,501,001,0.86,163.4,163.4
PLY0001732,RoyalPlex,Sportsbook,250209411003,411,2025-02-09,,225,0,EUR,250209,411,003,0.86,0.0,193.5
PLY0001737,RoyalPlex,Sportsbook,250209411003,411,2025-02-09,2025-02-12,225,225,EUR,250209,411,003,0.86,193.5,193.5
PLY0001736,RoyalPlex,Sportsbook,250209411003,411,2025-02-09,2025-02-09,225,225,EUR,250209,411,003,0.86,193.5,193.5
PLY0001733,RoyalPlex,Sportsbook,250209411003,411,2025-02-09,,225,0,EUR,250209,411,003,0.86,0.0,193.5
PLY0001738,RoyalPlex,Sportsbook,250209411003,411,2025-02-09,2025-03-01,225,225,EUR,250209,411,003,0.86,193.5,193.5
PLY0001735,RoyalPlex,Sportsbook,250209411003,411,2025-02-09,,225,0,EUR,250209,411,003,0.86,0.0,193.5
PLY0001734,RoyalPlex,Sportsbook,250209411003,411,2025-02-09,2025-02-23,225,225,EUR,250209,411,003,0.86,193.5,193.5
PLY0001731,RoyalPlex,Casino,250209402002,402,2025-02-09,,150,0,EUR,250209,402,002,0.86,0.0,129.0
PLY0001729,RoyalPlex,Casino,250209402002,402,2025-02-09,2025-02-10,150,150,EUR,250209,402,002,0.86,129.0,129.0
PLY0001730,RoyalPlex,Casino,250209402002,402,2025-02-09,2025-02-17,150,150,EUR,250209,402,002,0.86,129.0,129.0
PLY0001728,RoyalPlex,Casino,250209401001,401,2025-02-09,,150,0,EUR,250209,401,001,0.86,0.0,129.0
PLY0001727,RoyalPlex,Casino,250209401001,401,2025-02-09,2025-02-23,150,150,EUR,250209,401,001,0.86,129.0,129.0
PLY0001726,RoyalPlex,Casino,250209401001,401,2025-02-09,,150,0,EUR,250209,401,001,0.86,0.0,129.0
PLY0001722,StarStake,,250208603003,603,2025-02-08,,300,0,USD,250208,603,003,0.79,0.0,237.0
PLY0001724,StarStake,,250208603003,603,2025-02-08,2025-02-21,300,-300,USD,250208,603,003,0.79,-237.0,237.0
PLY0001725,StarStake,,250208603003,603,2025-02-08,,300,0,USD,250208,603,003,0.79,0.0,237.0
PLY0001723,StarStake,,250208603003,603,2025-02-08,2025-02-11,300,300,USD,250208,603,003,0.79,237.0,237.0
PLY0001718,StarStake,,250208602002,602,2025-02-08,,300,0,USD,250208,602,002,0.79,0.0,237.0
PLY0001719,StarStake,,250208602002,602,2025-02-08,,300,0,USD,250208,602,002,0.79,0.0,237.0
PLY0001721,StarStake,,250208602002,602,2025-02-08,2025-03-01,300,300,USD,250208,602,002,0.79,237.0,237.0
PLY0001720,StarStake,,250208602002,602,2025-02-08,2025-02-28,300,300,USD,250208,602,002,0.79,237.0,237.0
PLY0001715,StarStake,,250208601001,601,2025-02-08,2025-02-28,300,300,USD,250208,601,001,0.79,237.0,237.0
PLY0001713,StarStake,,250208601001,601,2025-02-08,2025-02-24,300,300,USD,250208,601,001,0.79,237.0,237.0
PLY0001714,StarStake,,250208601001,601,2025-02-08,2025-02-09,300,300,USD,250208,601,001,0.79,237.0,237.0
PLY0001717,StarStake,,250208601001,601,2025-02-08,2025-02-11,300,300,USD,250208,601,001,0.79,237.0,237.0
PLY0001716,StarStake,,250208601001,601,2025-02-08,2025-02-24,300,300,USD,250208,601,001,0.79,237.0,237.0
PLY0001707,BlazeWin,,250208503003,503,2025-02-08,,190,0,EUR,250208,503,003,0.86,0.0,163.4
PLY0001710,BlazeWin,,250208503003,503,2025-02-08,,190,0,EUR,250208,503,003,0.86,0.0,163.4
PLY0001711,BlazeWin,,250208503003,503,2025-02-08,2025-02-24,190,190,EUR,250208,503,003,0.86,163.4,163.4
PLY0001712,BlazeWin,,250208503003,503,2025-02-08,,190,0,EUR,250208,503,003,0.86,0.0,163.4
PLY0001709,BlazeWin,,250208503003,503,2025-02-08,2025-02-25,190,190,EUR,250208,503,003,0.86,163.4,163.4
PLY0001706,BlazeWin,,250208503003,503,2025-02-08,2025-02-09,190,190,EUR,250208,503,003,0.86,163.4,163.4
PLY0001708,BlazeWin,,250208503003,503,2025-02-08,2025-02-11,190,190,EUR,250208,503,003,0.86,163.4,163.4
PLY0001704,BlazeWin,,250208502002,502,2025-02-08,2025-02-28,190,190,EUR,250208,502,002,0.86,163.4,163.4
PLY0001703,BlazeWin,,250208502002,502,2025-02-08,2025-02-19,190,190,EUR,250208,502,002,0.86,163.4,163.4
PLY0001705,BlazeWin,,250208502002,502,2025-02-08,,190,0,EUR,250208,502,002,0.86,0.0,163.4
PLY0001698,BlazeWin,,250208501001,501,2025-02-08,2025-02-14,190,190,EUR,250208,501,001,0.86,163.4,163.4
PLY0001701,BlazeWin,,250208501001,501,2025-02-08,2025-02-25,190,190,EUR,250208,501,001,0.86,163.4,163.4
PLY0001702,BlazeWin,,250208501001,501,2025-02-08,,190,0,EUR,250208,501,001,0.86,0.0,163.4
PLY0001700,BlazeWin,,250208501001,501,2025-02-08,,190,0,EUR,250208,501,001,0.86,0.0,163.4
PLY0001699,BlazeWin,,250208501001,501,2025-02-08,,190,0,EUR,250208,501,001,0.86,0.0,163.4
PLY0001692,RoyalPlex,Sportsbook,250208411003,411,2025-02-08,2025-02-13,225,225,EUR,250208,411,003,0.86,193.5,193.5
PLY0001695,RoyalPlex,Sportsbook,250208411003,411,2025-02-08,2025-02-10,225,225,EUR,250208,411,003,0.86,193.5,193.5
PLY0001691,RoyalPlex,Sportsbook,250208411003,411,2025-02-08,2025-02-18,225,225,EUR,250208,411,003,0.86,193.5,193.5
PLY0001693,RoyalPlex,Sportsbook,250208411003,411,2025-02-08,2025-02-24,225,225,EUR,250208,411,003,0.86,193.5,193.5
PLY0001694,RoyalPlex,Sportsbook,250208411003,411,2025-02-08,2025-02-25,225,225,EUR,250208,411,003,0.86,193.5,193.5
PLY0001697,RoyalPlex,Sportsbook,250208411003,411,2025-02-08,,225,0,EUR,250208,411,003,0.86,0.0,193.5
PLY0001696,RoyalPlex,Sportsbook,250208411003,411,2025-02-08,2025-02-14,225,225,EUR,250208,411,003,0.86,193.5,193.5
PLY0001690,RoyalPlex,Casino,250208402002,402,2025-02-08,2025-02-26,150,150,EUR,250208,402,002,0.86,129.0,129.0
PLY0001689,RoyalPlex,Casino,250208402002,402,2025-02-08,,150,0,EUR,250208,402,002,0.86,0.0,129.0
PLY0001688,RoyalPlex,Casino,250208402002,402,2025-02-08,,150,0,EUR,250208,402,002,0.86,0.0,129.0
PLY0001687,RoyalPlex,Casino,250208402002,402,2025-02-08,,150,0,EUR,250208,402,002,0.86,0.0,129.0
PLY0001686,RoyalPlex,Casino,250208402002,402,2025-02-08,,150,0,EUR,250208,402,002,0.86,0.0,129.0
PLY0001685,RoyalPlex,Casino,250208401001,401,2025-02-08,2025-02-12,150,150,EUR,250208,401,001,0.86,129.0,129.0
PLY0001682,RoyalPlex,Casino,250208401001,401,2025-02-08,,150,0,EUR,250208,401,001,0.86,0.0,129.0
PLY0001684,RoyalPlex,Casino,250208401001,401,2025-02-08,,150,0,EUR,250208,401,001,0.86,0.0,129.0
PLY0001681,RoyalPlex,Casino,250208401001,401,2025-02-08,2025-02-26,150,150,EUR,250208,401,001,0.86,129.0,129.0
PLY0001680,RoyalPlex,Casino,250208401001,401,2025-02-08,2025-02-16,150,150,EUR,250208,401,001,0.86,129.0,129.0
PLY0001683,RoyalPlex,Casino,250208401001,401,2025-02-08,2025-02-22,150,150,EUR,250208,401,001,0.86,129.0,129.0
PLY0001678,StarStake,,250207603003,603,2025-02-07,,300,0,USD,250207,603,003,0.79,0.0,237.0
PLY0001677,StarStake,,250207603003,603,2025-02-07,2025-02-12,300,300,USD,250207,603,003,0.79,237.0,237.0
PLY0001679,StarStake,,250207603003,603,2025-02-07,2025-02-08,300,300,USD,250207,603,003,0.79,237.0,237.0
PLY0001676,StarStake,,250207602002,602,2025-02-07,,300,0,USD,250207,602,002,0.79,0.0,237.0
PLY0001675,StarStake,,250207602002,602,2025-02-07,2025-02-12,300,300,USD,250207,602,002,0.79,237.0,237.0
PLY0001673,StarStake,,250207602002,602,2025-02-07,2025-02-26,300,300,USD,250207,602,002,0.79,237.0,237.0
PLY0001672,StarStake,,250207602002,602,2025-02-07,,300,0,USD,250207,602,002,0.79,0.0,237.0
PLY0001674,StarStake,,250207602002,602,2025-02-07,2025-02-13,300,300,USD,250207,602,002,0.79,237.0,237.0
PLY0001671,StarStake,,250207601001,601,2025-02-07,,300,0,USD,250207,601,001,0.79,0.0,237.0
PLY0001670,StarStake,,250207601001,601,2025-02-07,2025-02-21,300,300,USD,250207,601,001,0.79,237.0,237.0
PLY0001669,StarStake,,250207601001,601,2025-02-07,2025-02-15,300,300,USD,250207,601,001,0.79,237.0,237.0
PLY0001667,BlazeWin,,250207503003,503,2025-02-07,2025-02-28,190,190,EUR,250207,503,003,0.86,163.4,163.4
PLY0001668,BlazeWin,,250207503003,503,2025-02-07,2025-02-24,190,190,EUR,250207,503,003,0.86,163.4,163.4
PLY0001666,BlazeWin,,250207503003,503,2025-02-07,,190,0,EUR,250207,503,003,0.86,0.0,163.4
PLY0001663,BlazeWin,,250207502002,502,2025-02-07,,190,0,EUR,250207,502,002,0.86,0.0,163.4
PLY0001665,BlazeWin,,250207502002,502,2025-02-07,,190,0,EUR,250207,502,002,0.86,0.0,163.4
PLY0001662,BlazeWin,,250207502002,502,2025-02-07,,190,0,EUR,250207,502,002,0.86,0.0,163.4
PLY0001664,BlazeWin,,250207502002,502,2025-02-07,2025-02-16,190,190,EUR,250207,502,002,0.86,163.4,163.4
PLY0001660,BlazeWin,,250207501001,501,2025-02-07,,190,0,EUR,250207,501,001,0.86,0.0,163.4
PLY0001661,BlazeWin,,250207501001,501,2025-02-07,,190,0,EUR,250207,501,001,0.86,0.0,163.4
PLY0001659,BlazeWin,,250207501001,501,2025-02-07,,190,0,EUR,250207,501,001,0.86,0.0,163.4
PLY0001658,RoyalPlex,Sportsbook,250207411003,411,2025-02-07,2025-02-21,225,225,EUR,250207,411,003,0.86,193.5,193.5
PLY0001657,RoyalPlex,Sportsbook,250207411003,411,2025-02-07,2025-02-24,225,225,EUR,250207,411,003,0.86,193.5,193.5
PLY0001656,RoyalPlex,Sportsbook,250207411003,411,2025-02-07,,225,0,EUR,250207,411,003,0.86,0.0,193.5
PLY0001655,RoyalPlex,Sportsbook,250207411003,411,2025-02-07,,225,0,EUR,250207,411,003,0.86,0.0,193.5
PLY0001654,RoyalPlex,Casino,250207402002,402,2025-02-07,,150,0,EUR,250207,402,002,0.86,0.0,129.0
PLY0001652,RoyalPlex,Casino,250207402002,402,2025-02-07,2025-02-12,150,150,EUR,250207,402,002,0.86,129.0,129.0
PLY0001653,RoyalPlex,Casino,250207402002,402,2025-02-07,,150,0,EUR,250207,402,002,0.86,0.0,129.0
PLY0001651,RoyalPlex,Casino,250207401001,401,2025-02-07,2025-02-08,150,150,EUR,250207,401,001,0.86,129.0,129.0
PLY0001648,RoyalPlex,Casino,250207401001,401,2025-02-07,2025-02-20,150,150,EUR,250207,401,001,0.86,129.0,129.0
PLY0001645,RoyalPlex,Casino,250207401001,401,2025-02-07,,150,0,EUR,250207,401,001,0.86,0.0,129.0
PLY0001646,RoyalPlex,Casino,250207401001,401,2025-02-07,,150,0,EUR,250207,401,001,0.86,0.0,129.0
PLY0001647,RoyalPlex,Casino,250207401001,401,2025-02-07,2025-02-24,150,150,EUR,250207,401,001,0.86,129.0,129.0
PLY0001650,RoyalPlex,Casino,250207401001,401,2025-02-07,2025-02-07,150,150,EUR,250207,401,001,0.86,129.0,129.0
PLY0001649,RoyalPlex,Casino,250207401001,401,2025-02-07,,150,0,EUR,250207,401,001,0.86,0.0,129.0
PLY0001643,StarStake,,250206603003,603,2025-02-06,,300,0,USD,250206,603,003,0.79,0.0,237.0
PLY0001642,StarStake,,250206603003,603,2025-02-06,2025-02-09,300,300,USD,250206,603,003,0.79,237.0,237.0
PLY0001641,StarStake,,250206603003,603,2025-02-06,2025-02-26,300,300,USD,250206,603,003,0.79,237.0,237.0
PLY0001644,StarStake,,250206603003,603,2025-02-06,,300,0,USD,250206,603,003,0.79,0.0,237.0
PLY0001638,StarStake,,250206602002,602,2025-02-06,,300,0,USD,250206,602,002,0.79,0.0,237.0
PLY0001640,StarStake,,250206602002,602,2025-02-06,,300,0,USD,250206,602,002,0.79,0.0,237.0
PLY0001634,StarStake,,250206602002,602,2025-02-06,,300,0,USD,250206,602,002,0.79,0.0,237.0
PLY0001636,StarStake,,250206602002,602,2025-02-06,,300,0,USD,250206,602,002,0.79,0.0,237.0
PLY0001635,StarStake,,250206602002,602,2025-02-06,2025-02-25,300,300,USD,250206,602,002,0.79,237.0,237.0
PLY0001637,StarStake,,250206602002,602,2025-02-06,,300,0,USD,250206,602,002,0.79,0.0,237.0
PLY0001639,StarStake,,250206602002,602,2025-02-06,2025-02-26,300,300,USD,250206,602,002,0.79,237.0,237.0
PLY0001628,StarStake,,250206601001,601,2025-02-06,,300,0,USD,250206,601,001,0.79,0.0,237.0
PLY0001633,StarStake,,250206601001,601,2025-02-06,,300,0,USD,250206,601,001,0.79,0.0,237.0
PLY0001629,StarStake,,250206601001,601,2025-02-06,2025-02-25,300,300,USD,250206,601,001,0.79,237.0,237.0
PLY0001630,StarStake,,250206601001,601,2025-02-06,,300,0,USD,250206,601,001,0.79,0.0,237.0
PLY0001631,StarStake,,250206601001,601,2025-02-06,,300,0,USD,250206,601,001,0.79,0.0,237.0
PLY0001632,StarStake,,250206601001,601,2025-02-06,2025-02-23,300,300,USD,250206,601,001,0.79,237.0,237.0
PLY0001627,BlazeWin,,250206503003,503,2025-02-06,,190,0,EUR,250206,503,003,0.86,0.0,163.4
PLY0001622,BlazeWin,,250206503003,503,2025-02-06,2025-02-18,190,190,EUR,250206,503,003,0.86,163.4,163.4
PLY0001624,BlazeWin,,250206503003,503,2025-02-06,,190,0,EUR,250206,503,003,0.86,0.0,163.4
PLY0001621,BlazeWin,,250206503003,503,2025-02-06,,190,0,EUR,250206,503,003,0.86,0.0,163.4
PLY0001625,BlazeWin,,250206503003,503,2025-02-06,,190,0,EUR,250206,503,003,0.86,0.0,163.4
PLY0001623,BlazeWin,,250206503003,503,2025-02-06,2025-02-25,190,190,EUR,250206,503,003,0.86,163.4,163.4
PLY0001626,BlazeWin,,250206503003,503,2025-02-06,2025-02-01,190,190,EUR,250206,503,003,0.86,163.4,163.4
PLY0001615,BlazeWin,,250206502002,502,2025-02-06,,190,0,EUR,250206,502,002,0.86,0.0,163.4
PLY0001617,BlazeWin,,250206502002,502,2025-02-06,,190,0,EUR,250206,502,002,0.86,0.0,163.4
PLY0001619,BlazeWin,,250206502002,502,2025-02-06,2025-02-10,190,190,EUR,250206,502,002,0.86,163.4,163.4
PLY0001616,BlazeWin,,250206502002,502,2025-02-06,,190,0,EUR,250206,502,002,0.86,0.0,163.4
PLY0001620,BlazeWin,,250206502002,502,2025-02-06,2025-02-27,190,190,EUR,250206,502,002,0.86,163.4,163.4
PLY0001618,BlazeWin,,250206502002,502,2025-02-06,,190,0,EUR,250206,502,002,0.86,0.0,163.4
PLY0001614,BlazeWin,,250206501001,501,2025-02-06,2025-02-24,190,190,EUR,250206,501,001,0.86,163.4,163.4
PLY0001611,BlazeWin,,250206501001,501,2025-02-06,2025-02-21,190,190,EUR,250206,501,001,0.86,163.4,163.4
PLY0001613,BlazeWin,,250206501001,501,2025-02-06,,190,0,EUR,250206,501,001,0.86,0.0,163.4
PLY0001612,BlazeWin,,250206501001,501,2025-02-06,2025-02-07,190,190,EUR,250206,501,001,0.86,163.4,163.4
PLY0001610,BlazeWin,,250206501001,501,2025-02-06,,190,0,EUR,250206,501,001,0.86,0.0,163.4
PLY0001609,BlazeWin,,250206501001,501,2025-02-06,2025-02-24,190,190,EUR,250206,501,001,0.86,163.4,163.4
PLY0001607,RoyalPlex,Sportsbook,250206411003,411,2025-02-06,,225,0,EUR,250206,411,003,0.86,0.0,193.5
PLY0001608,RoyalPlex,Sportsbook,250206411003,411,2025-02-06,,225,0,EUR,250206,411,003,0.86,0.0,193.5
PLY0001606,RoyalPlex,Sportsbook,250206411003,411,2025-02-06,,225,0,EUR,250206,411,003,0.86,0.0,193.5
PLY0001603,RoyalPlex,Casino,250206402002,402,2025-02-06,2025-02-12,150,150,EUR,250206,402,002,0.86,129.0,129.0
PLY0001602,RoyalPlex,Casino,250206402002,402,2025-02-06,2025-02-18,150,150,EUR,250206,402,002,0.86,129.0,129.0
PLY0001605,RoyalPlex,Casino,250206402002,402,2025-02-06,2025-02-19,150,150,EUR,250206,402,002,0.86,129.0,129.0
PLY0001604,RoyalPlex,Casino,250206402002,402,2025-02-06,,150,0,EUR,250206,402,002,0.86,0.0,129.0
PLY0001601,RoyalPlex,Casino,250206401001,401,2025-02-06,2025-02-25,150,150,EUR,250206,401,001,0.86,129.0,129.0
PLY0001599,RoyalPlex,Casino,250206401001,401,2025-02-06,2025-02-11,150,150,EUR,250206,401,001,0.86,129.0,129.0
PLY0001597,RoyalPlex,Casino,250206401001,401,2025-02-06,2025-02-17,150,150,EUR,250206,401,001,0.86,129.0,129.0
PLY0001600,RoyalPlex,Casino,250206401001,401,2025-02-06,2025-02-19,150,150,EUR,250206,401,001,0.86,129.0,129.0
PLY0001598,RoyalPlex,Casino,250206401001,401,2025-02-06,,150,0,EUR,250206,401,001,0.86,0.0,129.0
PLY0001593,StarStake,,250205603003,603,2025-02-05,2025-02-26,300,300,USD,250205,603,003,0.79,237.0,237.0
PLY0001594,StarStake,,250205603003,603,2025-02-05,2025-02-15,300,300,USD,250205,603,003,0.79,237.0,237.0
PLY0001592,StarStake,,250205603003,603,2025-02-05,,300,0,USD,250205,603,003,0.79,0.0,237.0
PLY0001595,StarStake,,250205603003,603,2025-02-05,2025-02-25,300,300,USD,250205,603,003,0.79,237.0,237.0
PLY0001596,StarStake,,250205603003,603,2025-02-05,,300,0,USD,250205,603,003,0.79,0.0,237.0
PLY0001591,StarStake,,250205602002,602,2025-02-05,,300,0,USD,250205,602,002,0.79,0.0,237.0
