player_id,operator_name,product,tracking_id,card_id,registration_date,ftd_date,commission_per_ftd,commission_earned,currency
PLY0002020,RoyalPlex,Sportsbook,250215411003,411,15/02/2025,06/03/2025,225,225,EUR
PLY0002017,RoyalPlex,Sportsbook,250215411003,411,15/02/2025,15/02/2025,225,225,EUR
PLY0002019,RoyalPlex,Sportsbook,250215411003,411,15/02/2025,18/02/2025,225,225,EUR
PLY0002021,RoyalPlex,Sportsbook,250215411003,411,15/02/2025,,225,0,EUR
PLY0002022,RoyalPlex,Sportsbook,250215411003,411,15/02/2025,23/02/2025,225,225,EUR
PLY0002018,RoyalPlex,Sportsbook,250215411003,411,15/02/2025,21/02/2025,225,225,EUR
PLY0002011,RoyalPlex,Casino,250215402002,402,15/02/2025,,150,0,EUR
PLY0002015,RoyalPlex,Casino,250215402002,402,15/02/2025,18/02/2025,150,150,EUR
PLY0002012,RoyalPlex,Casino,250215402002,402,15/02/2025,26/02/2025,150,150,EUR
PLY0002016,RoyalPlex,Casino,250215402002,402,15/02/2025,,150,0,EUR
PLY0002014,RoyalPlex,Casino,250215402002,402,15/02/2025,,150,0,EUR
PLY0002013,RoyalPlex,Casino,250215402002,402,15/02/2025,08/03/2025,150,150,EUR
PLY0002010,RoyalPlex,Casino,250215401001,401,15/02/2025,,150,0,EUR
PLY0002006,RoyalPlex,Casino,250215401001,401,15/02/2025,03/03/2025,150,150,EUR
PLY0002009,RoyalPlex,Casino,250215401001,401,15/02/2025,03/03/2025,150,150,EUR
PLY0002008,RoyalPlex,Casino,250215401001,401,15/02/2025,,150,0,EUR
PLY0002007,RoyalPlex,Casino,250215401001,401,15/02/2025,22/02/2025,150,150,EUR
PLY0002000,StarStake,,250214603003,603,14/02/2025,,300,0,USD
PLY0002003,StarStake,,250214603003,603,14/02/2025,,300,0,USD
PLY0002005,StarStake,,250214603003,603,14/02/2025,04/03/2025,300,300,USD
PLY0002004,StarStake,,250214603003,603,14/02/2025,24/02/2025,300,300,USD
PLY0002002,StarStake,,250214603003,603,14/02/2025,15/02/2025,300,300,USD
PLY0002001,StarStake,,250214603003,603,14/02/2025,,300,0,USD
PLY0001996,StarStake,,250214602002,602,14/02/2025,,300,0,USD
PLY0001998,StarStake,,250214602002,602,14/02/2025,16/02/2025,300,300,USD
PLY0001997,StarStake,,250214602002,602,14/02/2025,17/02/2025,300,300,USD
PLY0001999,StarStake,,250214602002,602,14/02/2025,,300,0,USD
PLY0001992,StarStake,,250214601001,601,14/02/2025,20/02/2025,300,300,USD
PLY0001993,StarStake,,250214601001,601,14/02/2025,21/02/2025,300,300,USD
PLY0001994,StarStake,,250214601001,601,14/02/2025,,300,0,USD
PLY0001995,StarStake,,250214601001,601,14/02/2025,20/02/2025,300,300,USD
PLY0001988,BlazeWin,,250214503003,503,14/02/2025,19/02/2025,190,190,EUR
PLY0001989,BlazeWin,,250214503003,503,14/02/2025,25/02/2025,190,190,EUR
PLY0001986,BlazeWin,,250214503003,503,14/02/2025,16/02/2025,190,190,EUR
PLY0001991,BlazeWin,,250214503003,503,14/02/2025,07/03/2025,190,190,EUR
PLY0001990,BlazeWin,,250214503003,503,14/02/2025,04/03/2025,190,190,EUR
PLY0001985,BlazeWin,,250214503003,503,14/02/2025,22/02/2025,190,190,EUR
PLY0001987,BlazeWin,,250214503003,503,14/02/2025,24/02/2025,190,190,EUR
PLY0001984,BlazeWin,,250214502002,502,14/02/2025,25/02/2025,190,190,EUR
PLY0001979,BlazeWin,,250214502002,502,14/02/2025,22/02/2025,190,190,EUR
PLY0001980,BlazeWin,,250214502002,502,14/02/2025,06/03/2025,190,190,EUR
PLY0001978,BlazeWin,,250214502002,502,14/02/2025,,190,0,EUR
PLY0001981,BlazeWin,,250214502002,502,14/02/2025,,190,0,EUR
PLY0001983,BlazeWin,,250214502002,502,14/02/2025,,190,0,EUR
PLY0001982,BlazeWin,,250214502002,502,14/02/2025,21/02/2025,190,190,EUR
PLY0001974,BlazeWin,,250214501001,501,14/02/2025,,190,0,EUR
PLY0001973,BlazeWin,,250214501001,501,14/02/2025,,190,0,EUR
PLY0001972,BlazeWin,,250214501001,501,14/02/2025,,190,0,EUR
PLY0001971,BlazeWin,,250214501001,501,14/02/2025,28/02/2025,190,190,EUR
PLY0001976,BlazeWin,,250214501001,501,14/02/2025,,190,0,EUR
PLY0001977,BlazeWin,,250214501001,501,14/02/2025,28/02/2025,190,190,EUR
PLY0001975,BlazeWin,,250214501001,501,14/02/2025,,190,0,EUR
PLY0001965,RoyalPlex,Sportsbook,250214411003,411,14/02/2025,24/02/2025,225,225,EUR
PLY0001966,RoyalPlex,Sportsbook,250214411003,411,14/02/2025,,225,0,EUR
PLY0001968,RoyalPlex,Sportsbook,250214411003,411,14/02/2025,,225,0,EUR
PLY0001967,RoyalPlex,Sportsbook,250214411003,411,14/02/2025,,225,0,EUR
PLY0001964,RoyalPlex,Sportsbook,250214411003,411,14/02/2025,16/02/2025,225,225,EUR
PLY0001969,RoyalPlex,Sportsbook,250214411003,411,14/02/2025,,225,0,EUR
PLY0001970,RoyalPlex,Sportsbook,250214411003,411,14/02/2025,,225,0,EUR
PLY0001961,RoyalPlex,Casino,250214402002,402,14/02/2025,26/02/2025,150,150,EUR
PLY0001963,RoyalPlex,Casino,250214402002,402,14/02/2025,27/02/2025,150,150,EUR
PLY0001962,RoyalPlex,Casino,250214402002,402,14/02/2025,,150,0,EUR
PLY0001959,RoyalPlex,Casino,250214402002,402,14/02/2025,22/02/2025,150,150,EUR
PLY0001960,RoyalPlex,Casino,250214402002,402,14/02/2025,20/02/2025,150,150,EUR
PLY0001958,RoyalPlex,Casino,250214401001,401,14/02/2025,,150,0,EUR
PLY0001953,RoyalPlex,Casino,250214401001,401,14/02/2025,26/02/2025,150,150,EUR
PLY0001955,RoyalPlex,Casino,250214401001,401,14/02/2025,16/02/2025,150,150,EUR
PLY0001954,RoyalPlex,Casino,250214401001,401,14/02/2025,20/02/2025,150,150,EUR
PLY0001957,RoyalPlex,Casino,250214401001,401,14/02/2025,03/03/2025,150,150,EUR
PLY0001956,RoyalPlex,Casino,250214401001,401,14/02/2025,,150,0,EUR
PLY0001951,StarStake,,250213603003,603,13/02/2025,18/02/2025,300,300,USD
PLY0001950,StarStake,,250213603003,603,13/02/2025,05/03/2025,300,300,USD
PLY0001952,StarStake,,250213603003,603,13/02/2025,21/02/2025,300,300,USD
PLY0001949,StarStake,,250213602002,602,13/02/2025,,300,0,USD
PLY0001948,StarStake,,250213602002,602,13/02/2025,20/02/2025,300,300,USD
PLY0001947,StarStake,,250213602002,602,13/02/2025,,300,0,USD
PLY0001941,StarStake,,250213601001,601,13/02/2025,18/02/2025,300,300,USD
PLY0001942,StarStake,,250213601001,601,13/02/2025,,300,0,USD
PLY0001946,StarStake,,250213601001,601,13/02/2025,19/02/2025,300,300,USD
PLY0001940,StarStake,,250213601001,601,13/02/2025,04/03/2025,300,300,USD
PLY0001944,StarStake,,250213601001,601,13/02/2025,,300,0,USD
PLY0001943,StarStake,,250213601001,601,13/02/2025,19/02/2025,300,300,USD
PLY0001945,StarStake,,250213601001,601,13/02/2025,,300,0,USD
PLY0001939,BlazeWin,,250213503003,503,13/02/2025,05/03/2025,190,190,EUR
PLY0001937,BlazeWin,,250213503003,503,13/02/2025,,190,0,EUR
PLY0001938,BlazeWin,,250213503003,503,13/02/2025,,190,0,EUR
PLY0001935,BlazeWin,,250213503003,503,13/02/2025,15/02/2025,190,190,EUR
PLY0001936,BlazeWin,,250213503003,503,13/02/2025,,190,0,EUR
PLY0001930,BlazeWin,,250213502002,502,13/02/2025,05/03/2025,190,190,EUR
PLY0001928,BlazeWin,,250213502002,502,13/02/2025,,190,0,EUR
PLY0001934,BlazeWin,,250213502002,502,13/02/2025,15/02/2025,190,190,EUR
PLY0001929,BlazeWin,,250213502002,502,13/02/2025,,190,0,EUR
PLY0001933,BlazeWin,,250213502002,502,13/02/2025,04/03/2025,190,190,EUR
PLY0001932,BlazeWin,,250213502002,502,13/02/2025,,190,0,EUR
PLY0001931,BlazeWin,,250213502002,502,13/02/2025,15/02/2025,190,190,EUR
PLY0001925,BlazeWin,,250213501001,501,13/02/2025,01/03/2025,190,190,EUR
PLY0001927,BlazeWin,,250213501001,501,13/02/2025,,190,0,EUR
PLY0001926,BlazeWin,,250213501001,501,13/02/2025,23/02/2025,190,190,EUR
PLY0001924,BlazeWin,,250213501001,501,13/02/2025,18/02/2025,190,190,EUR
PLY0001919,RoyalPlex,Sportsbook,250213411003,411,13/02/2025,,225,0,EUR
PLY0001917,RoyalPlex,Sportsbook,250213411003,411,13/02/2025,,225,0,EUR
PLY0001922,RoyalPlex,Sportsbook,250213411003,411,13/02/2025,,225,0,EUR
PLY0001923,RoyalPlex,Sportsbook,250213411003,411,13/02/2025,,225,0,EUR
PLY0001921,RoyalPlex,Sportsbook,250213411003,411,13/02/2025,17/02/2025,225,225,EUR
PLY0001918,RoyalPlex,Sportsbook,250213411003,411,13/02/2025,22/02/2025,225,225,EUR
PLY0001920,RoyalPlex,Sportsbook,250213411003,411,13/02/2025,,225,0,EUR
PLY0001911,RoyalPlex,Casino,250213402002,402,13/02/2025,,150,0,EUR
PLY0001913,RoyalPlex,Casino,250213402002,402,13/02/2025,,150,0,EUR
PLY0001916,RoyalPlex,Casino,250213402002,402,13/02/2025,24/02/2025,150,150,EUR
PLY0001914,RoyalPlex,Casino,250213402002,402,13/02/2025,19/02/2025,150,150,EUR
PLY0001912,RoyalPlex,Casino,250213402002,402,13/02/2025,,150,0,EUR
PLY0001915,RoyalPlex,Casino,250213402002,402,13/02/2025,02/03/2025,150,150,EUR
PLY0001908,RoyalPlex,Casino,250213401001,401,13/02/2025,05/03/2025,150,150,EUR
PLY0001910,RoyalPlex,Casino,250213401001,401,13/02/2025,02/03/2025,150,150,EUR
PLY0001905,RoyalPlex,Casino,250213401001,401,13/02/2025,05/03/2025,150,150,EUR
PLY0001906,RoyalPlex,Casino,250213401001,401,13/02/2025,23/02/2025,150,150,EUR
PLY0001909,RoyalPlex,Casino,250213401001,401,13/02/2025,,150,0,EUR
PLY0001904,RoyalPlex,Casino,250213401001,401,13/02/2025,01/03/2025,150,150,EUR
PLY0001907,RoyalPlex,Casino,250213401001,401,13/02/2025,16/02/2025,150,150,EUR
PLY0001903,StarStake,,250212603003,603,12/02/2025,12/02/2025,300,300,USD
PLY0001899,StarStake,,250212603003,603,12/02/2025,,300,0,USD
PLY0001898,StarStake,,250212603003,603,12/02/2025,19/02/2025,300,300,USD
PLY0001897,StarStake,,250212603003,603,12/02/2025,16/02/2025,300,300,USD
PLY0001901,StarStake,,250212603003,603,12/02/2025,,300,0,USD
PLY0001902,StarStake,,250212603003,603,12/02/2025,18/02/2025,300,300,USD
PLY0001900,StarStake,,250212603003,603,12/02/2025,03/03/2025,300,300,USD
PLY0001895,StarStake,,250212602002,602,12/02/2025,,300,0,USD
PLY0001892,StarStake,,250212602002,602,12/02/2025,,300,0,USD
PLY0001894,StarStake,,250212602002,602,12/02/2025,27/02/2025,300,300,USD
PLY0001893,StarStake,,250212602002,602,12/02/2025,,300,0,USD
PLY0001891,StarStake,,250212602002,602,12/02/2025,23/02/2025,300,300,USD
PLY0001896,StarStake,,250212602002,602,12/02/2025,02/03/2025,300,300,USD
PLY0001890,StarStake,,250212601001,601,12/02/2025,12/02/2025,300,-300,USD
PLY0001889,StarStake,,250212601001,601,12/02/2025,,300,0,USD
PLY0001888,StarStake,,250212601001,601,12/02/2025,16/02/2025,300,300,USD
PLY0001883,BlazeWin,,250212503003,503,12/02/2025,,190,0,EUR
PLY0001887,BlazeWin,,250212503003,503,12/02/2025,15/02/2025,190,190,EUR
PLY0001886,BlazeWin,,250212503003,503,12/02/2025,,190,0,EUR
PLY0001884,BlazeWin,,250212503003,503,12/02/2025,03/03/2025,190,190,EUR
PLY0001885,BlazeWin,,250212503003,503,12/02/2025,,190,0,EUR
PLY0001882,BlazeWin,,250212503003,503,12/02/2025,,190,0,EUR
PLY0001881,BlazeWin,,250212502002,502,12/02/2025,28/02/2025,190,190,EUR
PLY0001879,BlazeWin,,250212502002,502,12/02/2025,24/02/2025,190,190,EUR
PLY0001880,BlazeWin,,250212502002,502,12/02/2025,12/02/2025,190,190,EUR
PLY0001875,BlazeWin,,250212501001,501,12/02/2025,17/02/2025,190,190,EUR
PLY0001872,BlazeWin,,250212501001,501,12/02/2025,02/03/2025,190,190,EUR
PLY0001873,BlazeWin,,250212501001,501,12/02/2025,,190,0,EUR
PLY0001874,BlazeWin,,250212501001,501,12/02/2025,05/03/2025,190,190,EUR
PLY0001877,BlazeWin,,250212501001,501,12/02/2025,26/02/2025,190,190,EUR
PLY0001878,BlazeWin,,250212501001,501,12/02/2025,,190,0,EUR
PLY0001876,BlazeWin,,250212501001,501,12/02/2025,,190,0,EUR
PLY0001867,RoyalPlex,Sportsbook,250212411003,411,12/02/2025,,225,0,EUR
PLY0001868,RoyalPlex,Sportsbook,250212411003,411,12/02/2025,03/03/2025,225,225,EUR
PLY0001870,RoyalPlex,Sportsbook,250212411003,411,12/02/2025,,225,0,EUR
PLY0001869,RoyalPlex,Sportsbook,250212411003,411,12/02/2025,,225,0,EUR
PLY0001871,RoyalPlex,Sportsbook,250212411003,411,12/02/2025,25/02/2025,225,225,EUR
PLY0001863,RoyalPlex,Casino,250212402002,402,12/02/2025,24/02/2025,150,150,EUR
PLY0001865,RoyalPlex,Casino,250212402002,402,12/02/2025,,150,0,EUR
PLY0001862,RoyalPlex,Casino,250212402002,402,12/02/2025,17/02/2025,150,150,EUR
PLY0001860,RoyalPlex,Casino,250212402002,402,12/02/2025,02/03/2025,150,150,EUR
PLY0001861,RoyalPlex,Casino,250212402002,402,12/02/2025,17/02/2025,150,150,EUR
PLY0001866,RoyalPlex,Casino,250212402002,402,12/02/2025,05/03/2025,150,150,EUR
PLY0001864,RoyalPlex,Casino,250212402002,402,12/02/2025,,150,0,EUR
PLY0001859,RoyalPlex,Casino,250212401001,401,12/02/2025,04/03/2025,150,150,EUR
PLY0001858,RoyalPlex,Casino,250212401001,401,12/02/2025,,150,0,EUR
PLY0001857,RoyalPlex,Casino,250212401001,401,12/02/2025,16/02/2025,150,150,EUR
PLY0001855,StarStake,,250211603003,603,11/02/2025,01/03/2025,300,300,USD
PLY0001856,StarStake,,250211603003,603,11/02/2025,24/02/2025,300,300,USD
PLY0001854,StarStake,,250211603003,603,11/02/2025,26/02/2025,300,300,USD
PLY0001851,StarStake,,250211602002,602,11/02/2025,,300,0,USD
PLY0001850,StarStake,,250211602002,602,11/02/2025,02/03/2025,300,300,USD
PLY0001852,StarStake,,250211602002,602,11/02/2025,18/02/2025,300,300,USD
PLY0001849,StarStake,,250211602002,602,11/02/2025,16/02/2025,300,300,USD
PLY0001853,StarStake,,250211602002,602,11/02/2025,21/02/2025,300,300,USD
PLY0001845,StarStake,,250211601001,601,11/02/2025,,300,0,USD
PLY0001847,StarStake,,250211601001,601,11/02/2025,18/02/2025,300,300,USD
PLY0001848,StarStake,,250211601001,601,11/02/2025,03/03/2025,300,300,USD
PLY0001846,StarStake,,250211601001,601,11/02/2025,15/02/2025,300,300,USD
PLY0001844,StarStake,,250211601001,601,11/02/2025,26/02/2025,300,300,USD
PLY0001843,BlazeWin,,250211503003,503,11/02/2025,22/02/2025,190,190,EUR
PLY0001841,BlazeWin,,250211503003,503,11/02/2025,19/02/2025,190,190,EUR
PLY0001838,BlazeWin,,250211503003,503,11/02/2025,23/02/2025,190,190,EUR
PLY0001840,BlazeWin,,250211503003,503,11/02/2025,,190,0,EUR
PLY0001837,BlazeWin,,250211503003,503,11/02/2025,16/02/2025,190,190,EUR
PLY0001839,BlazeWin,,250211503003,503,11/02/2025,03/03/2025,190,190,EUR
PLY0001842,BlazeWin,,250211503003,503,11/02/2025,18/02/2025,190,190,EUR
PLY0001831,BlazeWin,,250211502002,502,11/02/2025,25/02/2025,190,190,EUR
PLY0001836,BlazeWin,,250211502002,502,11/02/2025,19/02/2025,190,190,EUR
PLY0001832,BlazeWin,,250211502002,502,11/02/2025,,190,0,EUR
PLY0001834,BlazeWin,,250211502002,502,11/02/2025,27/02/2025,190,190,EUR
PLY0001833,BlazeWin,,250211502002,502,11/02/2025,03/03/2025,190,190,EUR
PLY0001835,BlazeWin,,250211502002,502,11/02/2025,,190,0,EUR
PLY0001827,BlazeWin,,250211501001,501,11/02/2025,19/02/2025,190,190,EUR
PLY0001830,BlazeWin,,250211501001,501,11/02/2025,22/02/2025,190,190,EUR
PLY0001826,BlazeWin,,250211501001,501,11/02/2025,26/02/2025,190,190,EUR
PLY0001829,BlazeWin,,250211501001,501,11/02/2025,,190,0,EUR
PLY0001825,BlazeWin,,250211501001,501,11/02/2025,,190,0,EUR
PLY0001828,BlazeWin,,250211501001,501,11/02/2025,12/02/2025,190,190,EUR
PLY0001823,RoyalPlex,Sportsbook,250211411003,411,11/02/2025,,225,0,EUR
PLY0001819,RoyalPlex,Sportsbook,250211411003,411,11/02/2025,,225,0,EUR
PLY0001821,RoyalPlex,Sportsbook,250211411003,411,11/02/2025,01/03/2025,225,225,EUR
PLY0001818,RoyalPlex,Sportsbook,250211411003,411,11/02/2025,,225,0,EUR
PLY0001822,RoyalPlex,Sportsbook,250211411003,411,11/02/2025,,225,0,EUR
PLY0001824,RoyalPlex,Sportsbook,250211411003,411,11/02/2025,,225,0,EUR
PLY0001820,RoyalPlex,Sportsbook,250211411003,411,11/02/2025,16/02/2025,225,225,EUR
PLY0001815,RoyalPlex,Casino,250211402002,402,11/02/2025,,150,0,EUR
PLY0001816,RoyalPlex,Casino,250211402002,402,11/02/2025,,150,0,EUR
PLY0001817,RoyalPlex,Casino,250211402002,402,11/02/2025,,150,0,EUR
PLY0001813,RoyalPlex,Casino,250211401001,401,11/02/2025,13/02/2025,150,150,EUR
PLY0001814,RoyalPlex,Casino,250211401001,401,11/02/2025,27/02/2025,150,150,EUR
PLY0001812,RoyalPlex,Casino,250211401001,401,11/02/2025,25/02/2025,150,150,EUR
PLY0001810,RoyalPlex,Casino,250211401001,401,11/02/2025,01/03/2025,150,150,EUR
PLY0001811,RoyalPlex,Casino,250211401001,401,11/02/2025,,150,0,EUR
PLY0001809,StarStake,,250210603003,603,10/02/2025,14/02/2025,300,300,USD
PLY0001808,StarStake,,250210603003,603,10/02/2025,27/02/2025,300,300,USD
PLY0001806,StarStake,,250210603003,603,10/02/2025,,300,0,USD
PLY0001807,StarStake,,250210603003,603,10/02/2025,,300,0,USD
PLY0001804,StarStake,,250210602002,602,10/02/2025,,300,0,USD
PLY0001805,StarStake,,250210602002,602,10/02/2025,,300,0,USD
PLY0001803,StarStake,,250210602002,602,10/02/2025,,300,0,USD
PLY0001801,StarStake,,250210601001,601,10/02/2025,,300,0,USD
PLY0001802,StarStake,,250210601001,601,10/02/2025,,300,0,USD
PLY0001800,StarStake,,250210601001,601,10/02/2025,,300,0,USD
PLY0001794,BlazeWin,,250210503003,503,10/02/2025,,190,0,EUR
PLY0001796,BlazeWin,,250210503003,503,10/02/2025,18/02/2025,190,190,EUR
PLY0001799,BlazeWin,,250210503003,503,10/02/2025,02/03/2025,190,190,EUR
PLY0001798,BlazeWin,,250210503003,503,10/02/2025,27/02/2025,190,190,EUR
PLY0001795,BlazeWin,,250210503003,503,10/02/2025,01/03/2025,190,190,EUR
PLY0001797,BlazeWin,,250210503003,503,10/02/2025,,190,0,EUR
PLY0001789,BlazeWin,,250210502002,502,10/02/2025,,190,0,EUR
PLY0001790,BlazeWin,,250210502002,502,10/02/2025,20/02/2025,190,190,EUR
PLY0001792,BlazeWin,,250210502002,502,10/02/2025,21/02/2025,190,190,EUR
PLY0001791,BlazeWin,,250210502002,502,10/02/2025,,190,0,EUR
PLY0001793,BlazeWin,,250210502002,502,10/02/2025,,190,0,EUR
PLY0001785,BlazeWin,,250210501001,501,10/02/2025,17/02/2025,190,190,EUR
PLY0001787,BlazeWin,,250210501001,501,10/02/2025,,190,0,EUR
PLY0001786,BlazeWin,,250210501001,501,10/02/2025,,190,0,EUR
PLY0001788,BlazeWin,,250210501001,501,10/02/2025,,190,0,EUR
PLY0001780,RoyalPlex,Sportsbook,250210411003,411,10/02/2025,,225,0,EUR
PLY0001784,RoyalPlex,Sportsbook,250210411003,411,10/02/2025,,225,0,EUR
PLY0001781,RoyalPlex,Sportsbook,250210411003,411,10/02/2025,28/02/2025,225,225,EUR
PLY0001783,RoyalPlex,Sportsbook,250210411003,411,10/02/2025,20/02/2025,225,225,EUR
PLY0001782,RoyalPlex,Sportsbook,250210411003,411,10/02/2025,28/02/2025,225,225,EUR
PLY0001779,RoyalPlex,Casino,250210402002,402,10/02/2025,24/02/2025,150,150,EUR
PLY0001778,RoyalPlex,Casino,250210402002,402,10/02/2025,,150,0,EUR
PLY0001777,RoyalPlex,Casino,250210402002,402,10/02/2025,12/02/2025,150,150,EUR
PLY0001776,RoyalPlex,Casino,250210401001,401,10/02/2025,,150,0,EUR
PLY0001770,RoyalPlex,Casino,250210401001,401,10/02/2025,27/02/2025,150,150,EUR
PLY0001771,RoyalPlex,Casino,250210401001,401,10/02/2025,03/03/2025,150,150,EUR
PLY0001772,RoyalPlex,Casino,250210401001,401,10/02/2025,13/02/2025,150,150,EUR
PLY0001773,RoyalPlex,Casino,250210401001,401,10/02/2025,28/02/2025,150,150,EUR
PLY0001775,RoyalPlex,Casino,250210401001,401,10/02/2025,03/03/2025,150,150,EUR
PLY0001774,RoyalPlex,Casino,250210401001,401,10/02/2025,20/02/2025,150,150,EUR
PLY0001766,StarStake,,250209603003,603,09/02/2025,02/03/2025,300,300,USD
PLY0001768,StarStake,,250209603003,603,09/02/2025,,300,0,USD
PLY0001767,StarStake,,250209603003,603,09/02/2025,,300,0,USD
PLY0001769,StarStake,,250209603003,603,09/02/2025,,300,0,USD
PLY0001765,StarStake,,250209602002,602,09/02/2025,17/02/2025,300,300,USD
PLY0001761,StarStake,,250209602002,602,09/02/2025,20/02/2025,300,300,USD
PLY0001764,StarStake,,250209602002,602,09/02/2025,14/02/2025,300,300,USD
PLY0001763,StarStake,,250209602002,602,09/02/2025,,300,0,USD
PLY0001762,StarStake,,250209602002,602,09/02/2025,01/03/2025,300,300,USD
PLY0001759,StarStake,,250209602002,602,09/02/2025,,300,0,USD
PLY0001760,StarStake,,250209602002,602,09/02/2025,11/02/2025,300,300,USD
PLY0001757,StarStake,,250209601001,601,09/02/2025,,300,0,USD
PLY0001756,StarStake,,250209601001,601,09/02/2025,,300,0,USD
PLY0001758,StarStake,,250209601001,601,09/02/2025,09/02/2025,300,300,USD
PLY0001750,BlazeWin,,250209503003,503,09/02/2025,02/03/2025,190,190,EUR
PLY0001755,BlazeWin,,250209503003,503,09/02/2025,,190,0,EUR
PLY0001753,BlazeWin,,250209503003,503,09/02/2025,,190,0,EUR
PLY0001749,BlazeWin,,250209503003,503,09/02/2025,01/03/2025,190,190,EUR
PLY0001751,BlazeWin,,250209503003,503,09/02/2025,,190,0,EUR
PLY0001754,BlazeWin,,250209503003,503,09/02/2025,,190,0,EUR
PLY0001752,BlazeWin,,250209503003,503,09/02/2025,,190,0,EUR
PLY0001748,BlazeWin,,250209502002,502,09/02/2025,,190,0,EUR
PLY0001747,BlazeWin,,250209502002,502,09/02/2025,21/02/2025,190,190,EUR
PLY0001746,BlazeWin,,250209502002,502,09/02/2025,26/02/2025,190,190,EUR
PLY0001741,BlazeWin,,250209501001,501,09/02/2025,25/02/2025,190,190,EUR
PLY0001745,BlazeWin,,250209501001,501,09/02/2025,02/03/2025,190,190,EUR
PLY0001740,BlazeWin,,250209501001,501,09/02/2025,11/02/2025,190,190,EUR
PLY0001742,BlazeWin,,250209501001,501,09/02/2025,02/03/2025,190,190,EUR
PLY0001739,BlazeWin,,250209501001,501,09/02/2025,27/02/2025,190,190,EUR
PLY0001744,BlazeWin,,250209501001,501,09/02/2025,23/02/2025,190,190,EUR
PLY0001743,BlazeWin,,250209501001,501,09/02/2025,11/02/2025,190,190,EUR
PLY0001732,RoyalPlex,Sportsbook,250209411003,411,09/02/2025,,225,0,EUR
PLY0001737,RoyalPlex,Sportsbook,250209411003,411,09/02/2025,12/02/2025,225,225,EUR
PLY0001736,RoyalPlex,Sportsbook,250209411003,411,09/02/2025,09/02/2025,225,225,EUR
PLY0001733,RoyalPlex,Sportsbook,250209411003,411,09/02/2025,,225,0,EUR
PLY0001738,RoyalPlex,Sportsbook,250209411003,411,09/02/2025,01/03/2025,225,225,EUR
PLY0001735,RoyalPlex,Sportsbook,250209411003,411,09/02/2025,,225,0,EUR
PLY0001734,RoyalPlex,Sportsbook,250209411003,411,09/02/2025,23/02/2025,225,225,EUR
PLY0001731,RoyalPlex,Casino,250209402002,402,09/02/2025,,150,0,EUR
PLY0001729,RoyalPlex,Casino,250209402002,402,09/02/2025,10/02/2025,150,150,EUR
PLY0001730,RoyalPlex,Casino,250209402002,402,09/02/2025,17/02/2025,150,150,EUR
PLY0001728,RoyalPlex,Casino,250209401001,401,09/02/2025,,150,0,EUR
PLY0001727,RoyalPlex,Casino,250209401001,401,09/02/2025,23/02/2025,150,150,EUR
PLY0001726,RoyalPlex,Casino,250209401001,401,09/02/2025,,150,0,EUR
PLY0001722,StarStake,,250208603003,603,08/02/2025,,300,0,USD
PLY0001724,StarStake,,250208603003,603,08/02/2025,21/02/2025,300,-300,USD
PLY0001725,StarStake,,250208603003,603,08/02/2025,,300,0,USD
PLY0001723,StarStake,,250208603003,603,08/02/2025,11/02/2025,300,300,USD
PLY0001718,StarStake,,250208602002,602,08/02/2025,,300,0,USD
PLY0001719,StarStake,,250208602002,602,08/02/2025,,300,0,USD
PLY0001721,StarStake,,250208602002,602,08/02/2025,01/03/2025,300,300,USD
PLY0001720,StarStake,,250208602002,602,08/02/2025,28/02/2025,300,300,USD
PLY0001715,StarStake,,250208601001,601,08/02/2025,28/02/2025,300,300,USD
PLY0001713,StarStake,,250208601001,601,08/02/2025,24/02/2025,300,300,USD
PLY0001714,StarStake,,250208601001,601,08/02/2025,09/02/2025,300,300,USD
PLY0001717,StarStake,,250208601001,601,08/02/2025,11/02/2025,300,300,USD
PLY0001716,StarStake,,250208601001,601,08/02/2025,24/02/2025,300,300,USD
PLY0001707,BlazeWin,,250208503003,503,08/02/2025,,190,0,EUR
PLY0001710,BlazeWin,,250208503003,503,08/02/2025,,190,0,EUR
PLY0001711,BlazeWin,,250208503003,503,08/02/2025,24/02/2025,190,190,EUR
PLY0001712,BlazeWin,,250208503003,503,08/02/2025,,190,0,EUR
PLY0001709,BlazeWin,,250208503003,503,08/02/2025,25/02/2025,190,190,EUR
PLY0001706,BlazeWin,,250208503003,503,08/02/2025,09/02/2025,190,190,EUR
PLY0001708,BlazeWin,,250208503003,503,08/02/2025,11/02/2025,190,190,EUR
PLY0001704,BlazeWin,,250208502002,502,08/02/2025,28/02/2025,190,190,EUR
PLY0001703,BlazeWin,,250208502002,502,08/02/2025,19/02/2025,190,190,EUR
PLY0001705,BlazeWin,,250208502002,502,08/02/2025,,190,0,EUR
PLY0001698,BlazeWin,,250208501001,501,08/02/2025,14/02/2025,190,190,EUR
PLY0001701,BlazeWin,,250208501001,501,08/02/2025,25/02/2025,190,190,EUR
PLY0001702,BlazeWin,,250208501001,501,08/02/2025,,190,0,EUR
PLY0001700,BlazeWin,,250208501001,501,08/02/2025,,190,0,EUR
PLY0001699,BlazeWin,,250208501001,501,08/02/2025,,190,0,EUR
PLY0001692,RoyalPlex,Sportsbook,250208411003,411,08/02/2025,13/02/2025,225,225,EUR
PLY0001695,RoyalPlex,Sportsbook,250208411003,411,08/02/2025,10/02/2025,225,225,EUR
